evid,station,abs_time,grade,envelope_size,noise_rms,maxamp,snr,practical_noise_lvl,practical_snr
761109-23-M5,geo3,1976-11-09T23:45:44,B,1,0.0010383371263742447,0.004449542611837387,4.3,0.003467786591500044,1.3
761109-23-M5,geo1,1976-11-09T23:46:00,B,1,0.0010572755709290504,0.003663585986942053,3.5,0.0034574740566313267,1.1
761109-23-M7,geo4,1976-11-09T23:53:23,B,1,0.0011191857047379017,0.0044927895069122314,4.0,0.0044927895069122314,1.0
761109-23-M7,geo3,1976-11-09T23:53:33,B,1,0.0010248718317598104,0.0038475091569125652,3.8,0.0038322133477777243,1.0
761109-23-M7,geo2,1976-11-09T23:53:35,B,1,0.0010016763117164373,0.00381621066480875,3.8,0.0033781719394028187,1.1
761109-23-M6,geo2,1976-11-09T23:54:57,B,1,0.0012860622955486178,0.006078172009438276,4.7,0.005640015471726656,1.1
761109-23-M6,geo1,1976-11-09T23:54:58,B,1,0.0015308972215279937,0.008945182897150517,5.8,0.008945182897150517,1.0
761109-23-M6,geo4,1976-11-09T23:55:15,B,1,0.002984458114951849,0.004982888698577881,1.7,0.019991960376501083,0.2
761109-23-N1,geo2,1976-11-09T23:56:19,D,1,0.0011715308064594865,0.0033781719394028187,2.9,0.0038781717885285616,0.9
761110-00-M1,geo4,1976-11-10T00:07:05,A,1,0.0012487458297982812,0.004524627700448036,3.6,0.003824627958238125,1.2
761110-00-M1,geo3,1976-11-10T00:07:15,A,1,0.0012470886576920748,0.006176491267979145,5.0,0.004538509529083967,1.4
761110-00-M1,geo2,1976-11-10T00:07:19,A,1,0.0011025319108739495,0.0050982944667339325,4.6,0.004881310276687145,1.0
761110-00-M1,geo1,1976-11-10T00:07:20,A,1,0.001266244798898697,0.006002267822623253,4.7,0.004551157355308533,1.3
761110-00-N4,geo4,1976-11-10T00:11:55,D,1,0.0011140177957713604,0.003648042446002364,3.3,0.003824627958238125,1.0
761110-00-N1,geo1,1976-11-10T00:17:22,D,1,0.0012434051604941487,0.0033097541891038418,2.7,0.005100359208881855,0.6
761110-00-M2,geo4,1976-11-10T00:19:54,A,1,0.001168032642453909,0.005224627908319235,4.5,0.004524627700448036,1.2
761110-00-M2,geo3,1976-11-10T00:20:00,A,1,0.0012485967017710209,0.00537476921454072,4.3,0.003976491279900074,1.4
761110-00-M2,geo1,1976-11-10T00:20:01,A,1,0.001101393369026482,0.00504189170897007,4.6,0.004509754478931427,1.1
761110-00-M2,geo2,1976-11-10T00:20:05,A,1,0.0010605220450088382,0.005250819958746433,5.0,0.003949180245399475,1.3
761110-00-M3,geo1,1976-11-10T00:32:15,A,1,0.0009695471380837262,0.0038097540382295847,3.9,0.0033097541891038418,1.2
761110-00-M3,geo2,1976-11-10T00:32:17,A,1,0.000744359043892473,0.0038508200086653233,5.2,0.003032115986570716,1.3
761110-00-M3,geo3,1976-11-10T00:32:22,A,1,0.0012105150381103158,0.005376491229981184,4.4,0.004676491487771273,1.1
761110-00-M3,geo4,1976-11-10T00:32:25,A,1,0.001233027782291174,0.005320544354617596,4.3,0.004524627700448036,1.2
761110-00-N3,geo3,1976-11-10T00:34:27,D,1,0.001176881487481296,0.0038082022219896317,3.2,0.003476491430774331,1.1
761110-00-M4,geo4,1976-11-10T00:38:01,C,1,0.0010889328550547361,0.004524627700448036,4.2,0.0036535675171762705,1.2
761110-00-M4,geo1,1976-11-10T00:38:07,C,1,0.0011846566339954734,0.004509754478931427,3.8,0.0037504653446376324,1.2
761110-00-N2,geo2,1976-11-10T00:46:43,D,1,0.0010381225729361176,0.003449179930612445,3.3,0.0033508199267089367,1.0
761110-01-M1,geo2,1976-11-10T01:02:22,A,40,0.0008714437717571855,0.006173120345920324,7.1,0.004642902873456478,1.3
761110-01-M1,geo1,1976-11-10T01:02:24,A,1,0.001086920266970992,0.004511299543082714,4.2,0.003988699987530708,1.1
761110-01-M1,geo4,1976-11-10T01:02:25,A,1,0.0011810687137767673,0.005313576199114323,4.5,0.004521903581917286,1.2
761110-01-M1,geo3,1976-11-10T01:02:38,A,1,0.001595296198502183,0.005499775521457195,3.4,0.005559299141168594,1.0
761110-01-N1,geo4,1976-11-10T01:08:50,D,1,0.0010943773668259382,0.004521903581917286,4.1,0.003818627679720521,1.2
761110-01-N2,geo4,1976-11-10T01:09:46,D,1,0.0012690736912190914,0.004521903581917286,3.6,0.004729181062430143,1.0
761110-01-M5,geo3,1976-11-10T01:11:45,C,1,0.0011003524996340275,0.00397584680467844,3.6,0.003824152983725071,1.0
761110-01-M5,geo4,1976-11-10T01:11:58,C,1,0.0011784362141042948,0.005221903789788485,4.4,0.0038219038397073746,1.4
761110-01-M4,geo4,1976-11-10T01:16:10,B,1,0.0012498758733272552,0.0057935575023293495,4.6,0.004519786685705185,1.3
761110-01-M4,geo2,1976-11-10T01:16:11,B,1,0.0012026288313791156,0.005342903081327677,4.4,0.004677694756537676,1.1
761110-01-M4,geo3,1976-11-10T01:16:20,B,1,0.0013544474495574832,0.006175846792757511,4.6,0.005937282927334309,1.0
761110-01-M2,geo4,1976-11-10T01:25:50,B,1,0.001152276759967208,0.004678096156567335,4.1,0.004098092671483755,1.1
761110-01-M2,geo3,1976-11-10T01:25:51,B,1,0.001004422316327691,0.00493661081418395,4.9,0.00397584680467844,1.2
761110-01-M2,geo1,1976-11-10T01:25:58,B,1,0.001292477478273213,0.004223532974720001,3.3,0.004511299543082714,0.9
761110-01-M3,geo4,1976-11-10T01:31:49,B,1,0.0012813853099942207,0.0044419425539672375,3.5,0.003978096414357424,1.1
761110-01-M3,geo3,1976-11-10T01:31:51,B,1,0.0011279962491244078,0.004675847012549639,4.1,0.003945264033973217,1.2
761110-01-M3,geo1,1976-11-10T01:31:57,B,1,0.0011308868415653706,0.005918852053582668,5.2,0.004511299543082714,1.3
761110-02-M1,geo3,1976-11-10T02:01:26,B,1,0.0011215179692953825,0.006024463567882776,5.4,0.004524463787674904,1.3
761110-02-M1,geo4,1976-11-10T02:01:27,B,1,0.0013068492989987135,0.006020605564117432,4.6,0.0053746141493320465,1.1
761110-02-M1,geo1,1976-11-10T02:01:28,B,1,0.0012028086930513382,0.005398931447416544,4.5,0.004861518274992704,1.1
761110-02-M4,geo3,1976-11-10T02:08:27,B,1,0.001170214032754302,0.005224463529884815,4.5,0.0046755364164710045,1.1
761110-02-M4,geo4,1976-11-10T02:08:27,B,1,0.001380939269438386,0.0058767651207745075,4.3,0.005231447983533144,1.1
761110-02-M4,geo2,1976-11-10T02:08:37,B,1,0.001138867810368538,0.004429261665791273,3.9,0.005036716349422932,0.9
761110-02-M2,geo1,1976-11-10T02:10:16,C,1,0.0010171059984713793,0.004585064481943846,4.5,0.0033090529032051563,1.4
761110-02-M2,geo4,1976-11-10T02:10:16,C,1,0.0011197037529200315,0.005139752756804228,4.6,0.003823936218395829,1.3
761110-02-N2,geo4,1976-11-10T02:32:12,D,1,0.001318631460890174,0.006025386042892933,4.6,0.005599004216492176,1.1
761110-02-N1,geo3,1976-11-10T02:40:00,D,1,0.0009488802752457559,0.003117830492556095,3.3,0.003707133699208498,0.8
761110-02-M3,geo3,1976-11-10T02:55:37,A,1,0.0011920130345970392,0.004806422628462315,4.0,0.004524463787674904,1.1
761110-02-M3,geo1,1976-11-10T02:55:40,A,1,0.0010706792818382382,0.0045835464261472225,4.3,0.0038090527523308992,1.2
761110-02-M3,geo4,1976-11-10T02:55:40,A,1,0.0012087346985936165,0.0061746141873300076,5.1,0.003825385821983218,1.6
761110-02-M3,geo2,1976-11-10T02:55:49,A,1,0.0011214542901143432,0.0061420234851539135,5.5,0.005772081669420004,1.1
761110-03-N2,geo2,1976-11-10T03:11:49,D,1,0.0011935505317524076,0.004150961525738239,3.5,0.004150961525738239,1.0
761110-03-M1,geo3,1976-11-10T03:14:37,A,1,0.0013460927875712514,0.005220226943492889,3.9,0.004520227201282978,1.2
761110-03-M1,geo4,1976-11-10T03:14:39,A,1,0.0014052087208256125,0.0038206628523766994,2.7,0.005379336886107922,0.7
761110-03-M1,geo2,1976-11-10T03:14:44,A,1,0.001338538364507258,0.004357047379016876,3.3,0.004845597315579653,0.9
761110-03-M1,geo1,1976-11-10T03:14:51,A,1,0.0011047199368476868,0.004430367611348629,4.0,0.0036934164818376303,1.2
761110-03-N1,geo1,1976-11-10T03:25:07,D,1,0.0010385968489572406,0.006890519987791777,6.6,0.00336854113265872,2.0
761110-03-M2,geo2,1976-11-10T03:32:45,A,1,0.0010405441280454397,0.004646333400160074,4.5,0.003825091989710927,1.2
761110-03-M2,geo1,1976-11-10T03:32:47,A,1,0.0012273963075131178,0.005103784613311291,4.2,0.004848306067287922,1.1
761110-03-M2,geo3,1976-11-10T03:32:49,A,1,0.0012460984289646149,0.004042733460664749,3.2,0.004603756591677666,0.9
761110-03-M2,geo4,1976-11-10T03:32:57,A,1,0.0013530991273000836,0.004520663060247898,3.3,0.004520663060247898,1.0
761110-03-N3,geo4,1976-11-10T03:43:04,D,1,0.0012515367707237601,0.005669571924954653,4.5,0.005902797449380159,1.0
761110-03-M3,geo4,1976-11-10T03:53:36,A,1,0.0012326842406764627,0.006020663306117058,4.9,0.004309439100325108,1.4
761110-03-M3,geo3,1976-11-10T03:53:37,A,1,0.0010983991669490933,0.005848384462296963,5.3,0.0038333970587700605,1.5
761110-03-M3,geo2,1976-11-10T03:53:40,A,105,0.000952659931499511,0.010025102645158768,10.5,0.0029710601083934307,3.4
761110-03-M3,geo1,1976-11-10T03:53:55,A,57,0.0014501468976959586,0.010909206233918667,7.5,0.006009206175804138,1.8
761110-03-M4,geo3,1976-11-10T03:58:24,C,75,0.0013309792848303914,0.009602760896086693,7.2,0.005135309882462025,1.9
761110-03-M4,geo1,1976-11-10T03:58:36,C,23,0.0015393008943647146,0.009590793401002884,6.2,0.006189513951539993,1.5
761110-04-N2,geo4,1976-11-10T04:07:25,D,1,0.0010735457763075829,0.005647628102451563,5.3,0.0038226384203881025,1.5
761110-04-N3,geo4,1976-11-10T04:08:58,D,1,0.001243980717845261,0.005038819275796413,4.1,0.006238585337996483,0.8
761110-04-N4,geo4,1976-11-10T04:10:55,D,1,0.0013289363123476505,0.005222638603299856,3.9,0.004521000199019909,1.2
761110-04-N5,geo4,1976-11-10T04:13:22,D,1,0.0012346963630989194,0.0045226383954286575,3.7,0.0038226384203881025,1.2
761110-04-N6,geo4,1976-11-10T04:15:22,D,1,0.001311576459556818,0.00410438422113657,3.1,0.004617839120328426,0.9
761110-04-N7,geo4,1976-11-10T04:17:17,D,1,0.0010229060426354408,0.005220675375312567,5.1,0.0038226384203881025,1.4
761110-04-N8,geo4,1976-11-10T04:19:34,D,1,0.0013263318687677383,0.004566437564790249,3.4,0.004462770186364651,1.0
761110-04-N1,geo3,1976-11-10T04:22:15,D,1,0.0011315576266497374,0.004603126551955938,4.1,0.004274725914001465,1.1
761110-04-N9,geo4,1976-11-10T04:25:56,D,1,0.0013706840109080076,0.005275846924632788,3.8,0.005275846924632788,1.0
761110-04-N10,geo4,1976-11-10T04:32:11,D,1,0.0012754644267261028,0.004582591820508242,3.6,0.005222638603299856,0.9
761110-04-M3,geo3,1976-11-10T04:33:32,C,1,0.0012478037970140576,0.00537726329639554,4.3,0.004978099372237921,1.1
761110-04-M3,geo2,1976-11-10T04:33:35,C,1,0.0011924669379368424,0.00744240777567029,6.2,0.005178384482860565,1.4
761110-04-M1,geo3,1976-11-10T04:45:38,B,1,0.0014196038246154785,0.004676464945077896,3.3,0.005364174023270607,0.9
761110-04-M1,geo2,1976-11-10T04:45:39,B,1,0.001003301003947854,0.00455732736736536,4.5,0.0038561574183404446,1.2
761110-04-M1,geo1,1976-11-10T04:46:02,B,1,0.0014457731740549207,0.005875823087990284,4.1,0.005211574956774712,1.1
761110-04-N11,geo4,1976-11-10T04:48:59,D,1,0.0012254121247678995,0.003977361600846052,3.2,0.0045226383954286575,0.9
761110-04-M2,geo3,1976-11-10T04:50:13,A,1,0.0009814933873713017,0.005062820389866829,5.2,0.004385918378829956,1.2
761110-04-M2,geo4,1976-11-10T04:50:13,A,1,0.0011570528149604797,0.005517539568245411,4.8,0.004592342302203178,1.2
761110-04-M2,geo1,1976-11-10T04:50:19,A,1,0.0011246840003877878,0.003988425247371197,3.5,0.003311574924737215,1.2
761110-04-M2,geo2,1976-11-10T04:50:20,A,1,0.0008921439293771982,0.005142719019204378,5.8,0.003520780708640814,1.5
761110-05-M5,geo2,1976-11-10T05:09:23,C,1,0.0011033606715500355,0.004014736041426659,3.6,0.004014736041426659,1.0
761110-05-M5,geo3,1976-11-10T05:09:34,C,1,0.0011865025153383613,0.00381909660063684,3.2,0.003793073818087578,1.0
761110-05-M6,geo3,1976-11-10T05:11:00,C,1,0.0010998155921697617,0.0036153460387140512,3.3,0.0033190965186804533,1.1
761110-05-M6,geo4,1976-11-10T05:11:05,C,1,0.0012620239285752177,0.004757151007652283,3.8,0.004757151007652283,1.0
761110-05-N3,geo4,1976-11-10T05:14:27,D,1,0.0012379609979689121,0.0058499667793512344,4.7,0.005261708982288837,1.1
761110-05-M1,geo4,1976-11-10T05:21:35,B,1,0.0014682154869660735,0.00601348839700222,4.1,0.00601348839700222,1.0
761110-05-M1,geo1,1976-11-10T05:21:45,B,1,0.0011139975395053625,0.005682375282049179,5.1,0.005682375282049179,1.0
761110-05-M1,geo2,1976-11-10T05:21:56,B,1,0.001032547908835113,0.003935372456908226,3.8,0.0037938463501632214,1.0
761110-05-N4,geo4,1976-11-10T05:27:09,D,1,0.0011363025987520814,0.004182605072855949,3.7,0.0034865117631852627,1.2
761110-05-N1,geo2,1976-11-10T05:28:51,D,1,0.0012299565132707357,0.004770335275679827,3.9,0.004564628005027771,1.0
761110-05-N5,geo4,1976-11-10T05:30:34,D,1,0.001216859556734562,0.004512031562626362,3.7,0.0048880912363529205,0.9
761110-05-M2,geo3,1976-11-10T05:33:26,B,1,0.0011790574062615633,0.003788438392803073,3.2,0.0045656259171664715,0.8
761110-05-M2,geo4,1976-11-10T05:33:33,B,1,0.001328864018432796,0.005213488359004259,3.9,0.005303104408085346,1.0
761110-05-M2,geo1,1976-11-10T05:33:43,B,1,0.0012256819754838943,0.006010947749018669,4.9,0.004510947968810797,1.3
761110-05-M3,geo2,1976-11-10T05:41:51,A,1,0.0014036475913599133,0.004635372199118137,3.3,0.00521176028996706,0.9
761110-05-M3,geo3,1976-11-10T05:41:54,A,1,0.0014923566486686468,0.006019096355885267,4.0,0.006019096355885267,1.0
761110-05-M3,geo4,1976-11-10T05:41:56,A,1,0.0014918080996721983,0.005912777502089739,4.0,0.0055029806680977345,1.1
761110-05-M3,geo1,1976-11-10T05:42:02,A,1,0.0015422115102410316,0.00538805453106761,3.5,0.0058960020542144775,0.9
761110-05-M4,geo4,1976-11-10T05:48:57,A,4,0.0013395935529842973,0.009413488209247589,7.0,0.00601348839700222,1.6
761110-05-M4,geo3,1976-11-10T05:49:00,A,1,0.0012113370466977358,0.003955486696213484,3.3,0.003979595378041267,1.0
761110-05-M4,geo2,1976-11-10T05:49:02,A,1,0.0010504639940336347,0.0038646277971565723,3.7,0.003986818250268698,1.0
761110-05-M4,geo1,1976-11-10T05:49:25,A,1,0.0011565876193344593,0.0043859020806849,3.8,0.0038276284467428923,1.1
761110-05-N2,geo2,1976-11-10T05:57:19,D,10,0.0009570628753863275,0.0070697893388569355,7.4,0.0036316353362053633,1.9
761110-06-M3,geo3,1976-11-10T06:04:47,B,1,0.0011492818593978882,0.004519567359238863,3.9,0.0039014050271362066,1.2
761110-06-M3,geo2,1976-11-10T06:04:58,B,1,0.0011095937807112932,0.0038596049416810274,3.5,0.003940395545214415,1.0
761110-06-M3,geo4,1976-11-10T06:04:59,B,1,0.0015311498427763581,0.005224383436143398,3.4,0.006024383474141359,0.9
761110-06-N1,geo2,1976-11-10T06:08:47,D,1,0.0015145170036703348,0.006059604696929455,4.0,0.00605796417221427,1.0
761110-06-N6,geo4,1976-11-10T06:13:00,D,1,0.0013557925121858716,0.0038243834860622883,2.8,0.005694791208952665,0.7
761110-06-N2,geo2,1976-11-10T06:18:26,D,1,0.0011126573663204908,0.004479578230530024,4.0,0.004479578230530024,1.0
761110-06-M4,geo3,1976-11-10T06:23:52,C,1,0.0011364063248038292,0.0038195676170289516,3.4,0.003983258735388517,1.0
761110-06-M4,geo4,1976-11-10T06:23:58,C,1,0.001218128832988441,0.004675616510212421,3.8,0.0038243834860622883,1.2
761110-06-M1,geo2,1976-11-10T06:30:46,C,1,0.0009768165182322264,0.0034403949975967407,3.5,0.003805374028161168,0.9
761110-06-M1,geo1,1976-11-10T06:31:14,C,1,0.0012392947683110833,0.0046774474903941154,3.8,0.004510761704295874,1.0
761110-06-N5,geo3,1976-11-10T06:44:00,D,1,0.0009833341464400291,0.004519567359238863,4.6,0.00348043255507946,1.3
761110-06-M2,geo2,1976-11-10T06:44:21,C,1,0.0012683500535786152,0.004541716538369656,3.6,0.004720685072243214,1.0
761110-06-M2,geo1,1976-11-10T06:44:42,C,1,0.0012315609492361546,0.006010761484503746,4.9,0.003989238291978836,1.5
761110-06-N3,geo2,1976-11-10T06:50:04,D,1,0.0014404861722141504,0.0056147328577935696,3.9,0.0056147328577935696,1.0
761110-06-N4,geo2,1976-11-10T06:57:18,D,12,0.0009377477690577507,0.006059604696929455,6.5,0.0037073397543281317,1.6
761110-07-N2,geo3,1976-11-10T07:05:15,D,1,0.001239722827449441,0.006593168713152409,5.3,0.006593168713152409,1.0
761110-07-M3,geo3,1976-11-10T07:07:03,C,1,0.0012738705845549703,0.005407781805843115,4.2,0.004522142931818962,1.2
761110-07-M3,geo4,1976-11-10T07:07:10,C,1,0.0013391380198299885,0.00452579278498888,3.4,0.005068137776106596,0.9
761110-07-M1,geo2,1976-11-10T07:14:21,B,1,0.0012422349536791444,0.003853249829262495,3.1,0.004550406243652105,0.8
761110-07-M1,geo4,1976-11-10T07:14:34,B,1,0.001279316726140678,0.005140028893947601,4.0,0.005377889610826969,1.0
761110-07-M1,geo1,1976-11-10T07:14:46,B,1,0.001084713265299797,0.004688218701630831,4.3,0.004343590699136257,1.1
761110-07-N1,geo2,1976-11-10T07:18:56,D,1,0.0013304065214470029,0.004553250037133694,3.4,0.005346750374883413,0.9
761110-07-N3,geo3,1976-11-10T07:20:59,D,1,0.0011431197635829449,0.0052221426740288734,4.6,0.0052221426740288734,1.0
761110-07-N4,geo3,1976-11-10T07:32:38,D,1,0.0011868083383888006,0.004522142931818962,3.8,0.003865564242005348,1.2
761110-07-M2,geo1,1976-11-10T07:43:14,C,1,0.0011499818647280335,0.003811781294643879,3.3,0.003811781294643879,1.0
761110-07-M2,geo2,1976-11-10T07:43:41,C,1,0.0010054815793409944,0.004068246576935053,4.0,0.0037839466240257025,1.1
761110-08-M4,geo3,1976-11-10T08:14:39,B,1,0.0011259306920692325,0.005182442720979452,4.6,0.003823382081463933,1.4
761110-08-M4,geo2,1976-11-10T08:14:40,B,1,0.0011522256536409259,0.00463493075221777,4.0,0.0038650690112262964,1.2
761110-08-M4,geo4,1976-11-10T08:14:41,B,1,0.0013358697760850191,0.005465824156999588,4.1,0.004282460547983646,1.3
761110-08-M1,geo4,1976-11-10T08:19:31,A,1,0.001060892827808857,0.0038517776411026716,3.6,0.003471439005807042,1.1
761110-08-M1,geo2,1976-11-10T08:19:37,A,1,0.0009538794402033091,0.0040201726369559765,4.2,0.003332804888486862,1.2
761110-08-M1,geo1,1976-11-10T08:19:39,A,1,0.0011441877577453852,0.0043832892552018166,3.8,0.00399028928950429,1.1
761110-08-M1,geo3,1976-11-10T08:19:43,A,1,0.0011526542948558927,0.004626088310033083,4.0,0.004626088310033083,1.0
761110-08-M2,geo1,1976-11-10T08:21:22,C,1,0.0011343633523210883,0.004743549972772598,4.2,0.003309710882604122,1.4
761110-08-M2,geo2,1976-11-10T08:21:32,C,1,0.0013229992473497987,0.005684338044375181,4.3,0.005288480315357447,1.1
761110-08-M5,geo3,1976-11-10T08:24:10,B,1,0.001166989910416305,0.004523382056504488,3.9,0.004523382056504488,1.0
761110-08-M5,geo4,1976-11-10T08:24:14,B,1,0.001208087196573615,0.006028560921549797,5.0,0.004462236538529396,1.4
761110-08-M5,geo2,1976-11-10T08:24:17,B,1,0.0010816233698278666,0.004521009977906942,4.2,0.0038481035735458136,1.2
761110-08-M6,geo2,1976-11-10T08:26:33,C,1,0.0010807346552610397,0.004604288376867771,4.3,0.004244236275553703,1.1
761110-08-M6,geo4,1976-11-10T08:26:46,C,1,0.0012882975861430168,0.005406463053077459,4.2,0.0056392415426671505,1.0
761110-08-M7,geo2,1976-11-10T08:29:44,C,1,0.002414360409602523,0.0066506462171673775,2.8,0.013555401936173439,0.5
761110-08-M7,geo3,1976-11-10T08:29:45,C,1,0.0022117975167930126,0.00602338183671236,2.7,0.012834036722779274,0.5
761110-08-N1,geo3,1976-11-10T08:31:50,D,1,0.0013739123241975904,0.00602338183671236,4.4,0.00614942004904151,1.0
761110-08-M3,geo4,1976-11-10T08:35:20,B,1,0.001188677386380732,0.003971439320594072,3.3,0.003828560933470726,1.0
761110-08-M3,geo1,1976-11-10T08:35:26,B,1,0.001060357317328453,0.00459020771086216,4.3,0.003809710731729865,1.2
761110-08-M3,geo3,1976-11-10T08:35:35,B,1,0.0012872176012024283,0.005503728054463863,4.3,0.004523382056504488,1.2
761110-08-N2,geo3,1976-11-10T08:41:03,D,1,0.0014211981324478984,0.005584688391536474,3.9,0.005376617889851332,1.0
761110-08-N3,geo3,1976-11-10T08:55:56,D,1,0.0011524651199579239,0.004863691050559282,4.2,0.004387188702821732,1.1
761110-09-M2,geo3,1976-11-10T09:02:38,C,1,0.001328388461843133,0.004495039116591215,3.4,0.005124558228999376,0.9
761110-09-M2,geo2,1976-11-10T09:02:48,C,1,0.0012349635362625122,0.004947161767631769,4.0,0.004745442420244217,1.0
761110-09-M1,geo3,1976-11-10T09:09:11,B,1,0.0018016432877629995,0.008134058676660061,4.5,0.008134058676660061,1.0
761110-09-M1,geo4,1976-11-10T09:09:21,B,1,0.0016796092968434095,0.0060388268902897835,3.6,0.0060388268902897835,1.0
761110-09-M1,geo1,1976-11-10T09:09:23,B,1,0.0017337119206786156,0.006184771656990051,3.6,0.006184771656990051,1.0
761110-09-N1,geo2,1976-11-10T09:13:58,D,1,0.0011324530933052301,0.003928731195628643,3.5,0.003928731195628643,1.0
761110-09-N2,geo3,1976-11-10T09:31:52,D,1,0.0011976155219599605,0.0038340589962899685,3.2,0.004579194355756044,0.8
761110-09-M3,geo4,1976-11-10T09:33:09,C,1,0.0011879695812240243,0.004700722638517618,4.0,0.004980757832527161,0.9
761110-09-M3,geo2,1976-11-10T09:33:29,C,1,0.0013832964468747377,0.005389324855059385,3.9,0.005741227883845568,0.9
761110-09-N3,geo3,1976-11-10T09:39:59,D,1,0.0010816182475537062,0.004650783259421587,4.3,0.004178613889962435,1.1
761110-09-N4,geo4,1976-11-10T09:44:20,D,1,0.0012164784129709005,0.005059783812612295,4.2,0.004538826644420624,1.1
761110-09-N5,geo4,1976-11-10T09:55:46,D,7,0.001028659869916737,0.006025549024343491,5.9,0.003967479802668095,1.5
761110-10-M7,geo3,1976-11-10T10:08:22,C,1,0.001144655398093164,0.005289372056722641,4.6,0.004726019687950611,1.1
761110-10-M7,geo4,1976-11-10T10:08:25,C,1,0.0011646575294435024,0.004959944635629654,4.3,0.004086763598024845,1.2
761110-10-M1,geo1,1976-11-10T10:11:30,C,1,0.0009922499302774668,0.003467374248430133,3.5,0.003977966494858265,0.9
